ratio,cents,lcm,lcm_heur,prime_fac
1/1,0.0,1,1.0,[]
257/256,6.749459032653728,257,49.90480652041507,[[257\, 1]]
1031/1024,11.794340841730053,1031,350.62077384828194,[[1031\, 1]]
1033/1024,15.149446638071414,1033,393.8070554157723,[[1033\, 1]]
80/79,21.776816052311425,395,198.78713652859065,[[5\, 1]\, [79\, 1]]
79/78,22.054235177825422,3081,1669.4394859278475,[[3\, 1]\, [13\, 1]\, [79\, 1]]
1063/1024,64.71105783732561,1063,433.41513782549924,[[1063\, 1]]
27/26,65.3373408268518,351,6324.597986351809,[[3\, 3]\, [13\, 1]]
80/77,66.16986503095302,385,279.3527598047461,[[5\, 1]\, [7\, 1]\, [11\, 1]]
53/51,66.59413511004445,2703,1067.2249197229798,[[3\, 1]\, [17\, 1]\, [53\, 1]]
79/76,67.02388168022094,1501,488.4735676435784,[[19\, 1]\, [79\, 1]]
26/25,67.90023403964102,325,223.18599788135606,[[5\, 2]\, [13\, 1]]
77/74,68.79981007914195,2849,1285.5828451808238,[[7\, 1]\, [11\, 1]\, [37\, 1]]
51/49,69.25859742754493,2499,876.1550043684599,[[3\, 1]\, [7\, 2]\, [17\, 1]]
76/73,69.72354547628181,1387,391.98069867151196,[[19\, 1]\, [73\, 1]]
25/24,70.67242686428234,75,71.41641771986164,[[3\, 1]\, [5\, 2]]
74/71,71.64749534912117,2627,1026.3038332221709,[[37\, 1]\, [71\, 1]]
49/47,72.14519092508512,2303,674.5851208023578,[[7\, 2]\, [47\, 1]]
73/70,72.64985032206106,2555,1022.3041739474626,[[5\, 1]\, [7\, 1]\, [73\, 1]]
24/23,73.68065359697192,69,63.393297103231994,[[3\, 1]\, [23\, 1]]
1069/1024,74.45536526458872,1069,233.84933416440623,[[1069\, 1]]
71/68,74.7411339052113,1207,359.74974864555253,[[17\, 1]\, [71\, 1]]
47/45,75.2829064175553,2115,649.1558533446569,[[3\, 2]\, [5\, 1]\, [47\, 1]]
70/67,75.83259178463267,2345,856.8084917265844,[[5\, 1]\, [7\, 1]\, [67\, 1]]
23/22,76.95640490365868,253,151.4499940069581,[[11\, 1]\, [23\, 1]]
68/65,78.11403386626198,1105,328.0975550161367,[[5\, 1]\, [13\, 1]\, [17\, 1]]
45/43,78.70600995309226,1935,570.141955156012,[[3\, 2]\, [5\, 1]\, [43\, 1]]
67/64,79.30702854932693,67,60.437913643264956,[[67\, 1]]
22/21,80.53703503024444,231,153.07157168105655,[[3\, 1]\, [7\, 1]\, [11\, 1]]
65/62,81.80580316989509,2015,652.6621540508842,[[5\, 1]\, [13\, 1]\, [31\, 1]]
43/41,82.45530010081715,1763,493.9761085706943,[[41\, 1]\, [43\, 1]]
64/61,83.11519492453655,61,54.54568218461293,[[61\, 1]]
21/20,84.4671934696776,105,90.91268386267483,[[3\, 1]\, [5\, 1]\, [7\, 1]]
269/256,85.75483506794897,269,142.3903253320325,[[269\, 1]]
62/59,85.86391323004088,1829,624.9753787284276,[[31\, 1]\, [59\, 1]]
41/39,86.57974290700248,1599,566.232401790614,[[3\, 1]\, [13\, 1]\, [41\, 1]]
61/58,87.30761092237698,1769,635.8963453252402,[[29\, 1]\, [61\, 1]]
20/19,88.80069773253213,95,77.25614319415332,[[5\, 1]\, [19\, 1]]
79/75,89.9544692174663,5925,1886.845529874093,[[3\, 1]\, [5\, 2]\, [79\, 1]]
59/56,90.34575276508464,413,219.9999612662076,[[7\, 1]\, [59\, 1]]
39/37,91.1386238799581,1443,592.6698386836547,[[3\, 1]\, [13\, 1]\, [37\, 1]]
58/55,91.94553792349487,1595,689.3509054317046,[[5\, 1]\, [11\, 1]\, [29\, 1]]
77/73,92.35437817786095,5621,1741.157946876571,[[7\, 1]\, [11\, 1]\, [73\, 1]]
19/18,93.60301440152779,171,116.44409440983283,[[3\, 2]\, [19\, 1]]
75/71,94.88588518943845,5325,1478.7044535247355,[[3\, 1]\, [5\, 2]\, [71\, 1]]
56/53,95.3213609932859,371,201.0112374837494,[[7\, 1]\, [53\, 1]]
541/512,95.3817405921783,541,237.1977558685542,[[541\, 1]]
37/35,96.20441842078003,1295,653.3143879436099,[[5\, 1]\, [7\, 1]\, [37\, 1]]
55/52,97.10399446028096,715,376.35417345650234,[[5\, 1]\, [11\, 1]\, [13\, 1]]
73/69,97.56012252221787,5037,1210.9145743374424,[[3\, 1]\, [23\, 1]\, [73\, 1]]
271/256,98.57884962464587,271,129.75432531463807,[[271\, 1]]
18/17,98.95459223036757,153,98.73295969473847,[[3\, 2]\, [17\, 1]]
71/67,100.38951485629148,4757,1255.7888739207906,[[67\, 1]\, [71\, 1]]
53/50,100.87711774616946,1325,802.4208044009853,[[5\, 2]\, [53\, 1]]
35/33,101.86667710381553,1155,683.018205194999,[[3\, 1]\, [5\, 1]\, [7\, 1]\, [11\, 1]]
52/49,102.87584883106085,637,307.21285337729165,[[7\, 2]\, [13\, 1]]
1087/1024,103.363470032771,1087,437.21488968290174,[[1087\, 1]]
69/65,103.38797249965745,4485,1356.543482641807,[[3\, 1]\, [5\, 1]\, [13\, 1]\, [23\, 1]]
17/16,104.95540950040728,17,16.42047328833033,[[17\, 1]]
67/63,106.57112034942715,4221,1346.1258166455757,[[3\, 2]\, [7\, 1]\, [67\, 1]]
50/47,107.12080571650476,1175,726.9279764422698,[[5\, 2]\, [47\, 1]]
33/31,108.23737076589379,1023,457.2471534902555,[[3\, 1]\, [11\, 1]\, [31\, 1]]
49/46,109.37746566983452,1127,557.9835237865491,[[7\, 2]\, [23\, 1]]
1091/1024,109.72246358832867,1091,466.6229528606609,[[1091\, 1]]
65/61,109.956570558682,3965,1229.8141561564241,[[5\, 1]\, [13\, 1]\, [61\, 1]]
16/15,111.73128526977774,15,15.0,[[3\, 1]\, [5\, 1]]
1093/1024,112.89322280628556,1093,463.9783710439787,[[1093\, 1]]
79/74,113.19285905778374,2923,881.9369313262188,[[37\, 1]\, [79\, 1]]
63/59,113.56424896569033,3717,1234.5813231035852,[[3\, 2]\, [7\, 1]\, [59\, 1]]
47/44,114.18867964840804,517,191.94335134178104,[[11\, 1]\, [47\, 1]]
547/512,114.47642735106787,547,200.40192103986405,[[547\, 1]]
78/73,114.69319197867742,2847,841.6819926055609,[[3\, 1]\, [13\, 1]\, [73\, 1]]
31/29,115.45837831116357,899,393.17254493956796,[[29\, 1]\, [31\, 1]]
77/72,116.23384710310677,693,385.8979649079159,[[3\, 2]\, [7\, 1]\, [11\, 1]]
46/43,116.75664162589777,989,405.6272127595399,[[23\, 1]\, [43\, 1]]
61/57,117.41678807777352,3477,1022.9570589141488,[[3\, 1]\, [19\, 1]\, [61\, 1]]
137/128,117.63849955263207,137,85.64952715385967,[[137\, 1]]
76/71,117.81647272668397,1349,575.3765779237418,[[19\, 1]\, [71\, 1]]
1097/1024,119.21737248383147,1097,369.33802675303434,[[1097\, 1]]
15/14,119.44280826109726,105,88.16137921920685,[[3\, 1]\, [5\, 1]\, [7\, 1]]
74/69,121.11469062093703,2553,702.3217923235306,[[3\, 1]\, [23\, 1]\, [37\, 1]]
59/55,121.54000300461803,3245,1064.885937002395,[[5\, 1]\, [11\, 1]\, [59\, 1]]
44/41,122.25553682305639,451,161.619174086577,[[11\, 1]\, [41\, 1]]
73/68,122.83406115561333,1241,395.59816808022555,[[17\, 1]\, [73\, 1]]
29/27,123.71219155692447,783,-43.42137979278951,[[3\, 3]\, [29\, 1]]
72/67,124.60297318144791,603,210.13998404248443,[[3\, 2]\, [67\, 1]]
43/40,125.20399177768263,215,105.15232710268137,[[5\, 1]\, [43\, 1]]
57/53,125.96347152185096,3021,1052.5084445333814,[[3\, 1]\, [19\, 1]\, [53\, 1]]
71/66,126.42360017547423,2343,633.4324266382376,[[3\, 1]\, [11\, 1]\, [71\, 1]]
14/13,128.29824469981426,91,79.31212311041443,[[7\, 1]\, [13\, 1]]
1103/1024,128.66049070965911,1103,150.5343073223171,[[1103\, 1]]
69/64,130.22934813380286,69,53.79765947945242,[[3\, 1]\, [23\, 1]]
55/51,130.72124586379672,2805,1188.8382073938908,[[3\, 1]\, [5\, 1]\, [11\, 1]\, [17\, 1]]
41/38,131.54938940939786,779,-1228.9000557950612,[[19\, 1]\, [41\, 1]]
68/63,132.21950130050743,1071,13.235265307839532,[[3\, 2]\, [7\, 1]\, [17\, 1]]
27/25,133.23757486649274,675,2888.950083917698,[[3\, 3]\, [5\, 2]]
67/62,134.27145608507655,2077,724.6827990058786,[[31\, 1]\, [67\, 1]]
40/37,134.96967511009518,185,88.52587003390585,[[5\, 1]\, [37\, 1]]
53/49,135.8527325375893,2597,1102.5995775221618,[[7\, 2]\, [53\, 1]]
66/61,136.38813815468075,2013,673.1372328490249,[[3\, 1]\, [11\, 1]\, [61\, 1]]
277/256,136.490599259026,277,93.24129892146085,[[277\, 1]]
79/73,136.74742715650302,5767,1857.370751920004,[[73\, 1]\, [79\, 1]]
1109/1024,138.05238019405192,1109,241.0324819735614,[[1109\, 1]]
13/12,138.57266090392307,39,37.0249243131964,[[3\, 1]\, [13\, 1]]
77/71,140.44730542826332,5467,1701.1297503816663,[[7\, 1]\, [11\, 1]\, [71\, 1]]
64/59,140.82834076579047,59,42.21134126299513,[[59\, 1]]
51/47,141.4037883526297,2397,894.7339577164531,[[3\, 1]\, [17\, 1]\, [47\, 1]]
38/35,142.3733957983427,665,399.2078316671587,[[5\, 1]\, [7\, 1]\, [19\, 1]]
139/128,142.7292872682089,139,57.14576140470368,[[139\, 1]]
63/58,143.15871404681332,1827,685.4319239568517,[[3\, 2]\, [7\, 1]\, [29\, 1]]
25/23,144.3530804612541,575,328.58098124997525,[[5\, 2]\, [23\, 1]]
62/57,145.56755546656032,1767,458.93706800865374,[[3\, 1]\, [19\, 1]\, [31\, 1]]
557/512,145.8402208080381,557,212.72587642019354,[[557\, 1]]
37/34,146.3886292543323,629,339.2502155097519,[[17\, 1]\, [37\, 1]]
49/45,147.42809734264006,2205,786.1348746401709,[[3\, 2]\, [5\, 1]\, [7\, 2]]
61/56,148.05889860633846,427,183.59782682870522,[[7\, 1]\, [61\, 1]]
73/67,148.4824421066938,4891,1032.004296473486,[[67\, 1]\, [73\, 1]]
1117/1024,150.49616457997783,1117,336.8434625635677,[[1117\, 1]]
12/11,150.6370585006306,33,32.81545562332272,[[3\, 1]\, [11\, 1]]
71/65,152.8551677714729,4615,879.5851042942083,[[5\, 1]\, [13\, 1]\, [71\, 1]]
59/54,153.3066566380472,1593,187.59819820330128,[[3\, 3]\, [59\, 1]]
47/43,153.98891637064725,2021,425.911682304827,[[43\, 1]\, [47\, 1]]
35/32,155.13962033395975,35,34.40133370940305,[[5\, 1]\, [7\, 1]]
58/53,156.07264867724749,1537,395.99445253611157,[[29\, 1]\, [53\, 1]]
23/21,157.49343993390326,483,257.15905072369446,[[3\, 1]\, [7\, 1]\, [23\, 1]]
80/73,158.52424320881403,365,171.47353213682115,[[5\, 1]\, [73\, 1]]
57/52,158.9403552283796,741,362.4147351894032,[[3\, 1]\, [13\, 1]\, [19\, 1]]
1123/1024,159.7706548807214,1123,378.0490271272914,[[1123\, 1]]
34/31,159.9198370361569,527,281.5914871200076,[[17\, 1]\, [31\, 1]]
79/72,160.62689608174884,711,324.81993736224496,[[3\, 2]\, [79\, 1]]
45/41,161.16131005390935,1845,497.064806009843,[[3\, 2]\, [5\, 1]\, [41\, 1]]
281/256,161.31158426511132,281,73.81026257176771,[[281\, 1]]
56/51,161.91549610333038,357,195.97660745226378,[[3\, 1]\, [7\, 1]\, [17\, 1]]
67/61,162.42222347386357,4087,835.4580152203312,[[61\, 1]\, [67\, 1]]
78/71,162.78611922907967,2769,682.2997738217978,[[3\, 1]\, [13\, 1]\, [71\, 1]]
563/512,164.3893344962755,563,260.888341043947,[[563\, 1]]
11/10,165.00422849992202,55,44.81923372296737,[[5\, 1]\, [11\, 1]]
76/69,167.28366799849974,1311,589.8626012251736,[[3\, 1]\, [19\, 1]\, [23\, 1]]
65/59,167.66971639993582,3835,894.4314423467767,[[5\, 1]\, [13\, 1]\, [59\, 1]]
54/49,168.2131896579122,1323,350.10242017103275,[[3\, 3]\, [7\, 2]]
1129/1024,168.99572492760103,1129,336.5367702282356,[[1129\, 1]]
43/39,169.03504300781964,1677,522.7216128102637,[[3\, 1]\, [13\, 1]\, [43\, 1]]
75/68,169.62701909464988,1275,596.5079940331882,[[3\, 1]\, [5\, 2]\, [17\, 1]]
32/29,170.42280584691343,29,28.728362148947014,[[29\, 1]]
53/48,171.54954461045173,159,69.66778046800407,[[3\, 1]\, [53\, 1]]
74/67,172.03701020541294,2479,699.0662510209435,[[37\, 1]\, [67\, 1]]
21/19,173.2678912022099,399,243.26113894964845,[[3\, 1]\, [7\, 1]\, [19\, 1]]
283/256,173.5898913982588,283,132.99543664227917,[[283\, 1]]
73/66,174.5165274258764,2409,679.4164884961054,[[3\, 1]\, [11\, 1]\, [73\, 1]]
52/47,175.02103975614583,611,323.9865135766704,[[13\, 1]\, [47\, 1]]
31/28,176.20966599512542,217,141.38750769605454,[[7\, 1]\, [31\, 1]]
72/65,177.06862609662952,585,306.0895680440914,[[3\, 2]\, [5\, 1]\, [13\, 1]]
41/37,177.7183667869607,1517,550.5417353506871,[[37\, 1]\, [41\, 1]]
51/46,178.6360630973793,1173,425.7468778618457,[[3\, 1]\, [17\, 1]\, [23\, 1]]
61/55,179.25314884587206,3355,904.2063490795521,[[5\, 1]\, [11\, 1]\, [61\, 1]]
71/64,179.69654340561846,71,50.46459366242938,[[71\, 1]]
10/9,182.40371213406007,45,45.0,[[3\, 2]\, [5\, 1]]
569/512,182.74181076789833,569,257.28839327403017,[[569\, 1]]
79/71,184.84035440690516,5609,1491.6188399285666,[[71\, 1]\, [79\, 1]]
69/62,185.19377566955245,2139,740.9421839684602,[[3\, 1]\, [23\, 1]\, [31\, 1]]
59/53,185.66711375837048,3127,859.9181020365404,[[53\, 1]\, [59\, 1]]
49/44,186.33387057349302,539,282.9536364101475,[[7\, 2]\, [11\, 1]]
39/35,187.34304230073832,1365,660.836792612643,[[3\, 1]\, [5\, 1]\, [7\, 1]\, [13\, 1]]
68/61,188.0706044249436,1037,403.59376182969896,[[17\, 1]\, [61\, 1]]
571/512,188.81632243541134,571,268.4493611397864,[[571\, 1]]
29/26,189.049532383776,377,197.48603376070685,[[13\, 1]\, [29\, 1]]
77/69,189.9145007000789,5313,1698.596992516534,[[3\, 1]\, [7\, 1]\, [11\, 1]\, [23\, 1]]
48/43,190.43729522286986,129,77.1886989284935,[[3\, 1]\, [43\, 1]]
67/60,191.03831381910473,1005,367.1454594700204,[[3\, 1]\, [5\, 1]\, [67\, 1]]
19/17,192.55760663189534,323,176.4335869967968,[[17\, 1]\, [19\, 1]]
66/59,194.1012839959345,1947,626.3958720538902,[[3\, 1]\, [11\, 1]\, [59\, 1]]
47/42,194.72571467865254,987,331.5443189059308,[[3\, 1]\, [7\, 1]\, [47\, 1]]
75/67,195.27540004572998,5025,1201.5366959717314,[[3\, 1]\, [5\, 2]\, [67\, 1]]
28/25,196.19847873945548,175,157.34153550989623,[[5\, 2]\, [7\, 1]]
65/58,197.26418148105873,1885,556.2151268136964,[[5\, 1]\, [13\, 1]\, [29\, 1]]
37/33,198.07109552459545,1221,414.89941098930245,[[3\, 1]\, [11\, 1]\, [37\, 1]]
46/41,199.2119417267152,943,256.5065388016144,[[23\, 1]\, [41\, 1]]
55/49,199.97984329134155,2695,855.2656754900075,[[5\, 1]\, [7\, 2]\, [11\, 1]]
64/57,200.5319830023099,57,36.96550565591646,[[3\, 1]\, [19\, 1]]
73/65,200.94809502187528,4745,1174.6574424727287,[[5\, 1]\, [13\, 1]\, [73\, 1]]
1151/1024,202.40654175867652,1151,377.3101080279478,[[1151\, 1]]
9/8,203.91000173077484,9,9.0,[[3\, 2]]
1153/1024,205.4121571821262,1153,427.9811717861088,[[1153\, 1]]
80/71,206.61717045921642,355,184.6477980328084,[[5\, 1]\, [71\, 1]]
577/512,206.913010374579,577,249.84841927836277,[[577\, 1]]
71/63,206.96063520571872,4473,1298.4742623549414,[[3\, 2]\, [7\, 1]\, [71\, 1]]
62/55,207.40391623465862,1705,636.1114967776792,[[5\, 1]\, [11\, 1]\, [31\, 1]]
53/47,207.99792346267412,2491,739.648828473688,[[47\, 1]\, [53\, 1]]
44/39,208.83527973005866,429,261.21191095584845,[[3\, 1]\, [11\, 1]\, [13\, 1]]
79/70,209.39727747856375,2765,970.4580917053898,[[5\, 1]\, [7\, 1]\, [79\, 1]]
35/31,210.10404786970966,1085,514.8215728410482,[[5\, 1]\, [7\, 1]\, [31\, 1]]
61/54,211.01980247930115,1647,589.611993160409,[[3\, 3]\, [61\, 1]]
26/23,212.25331450089502,299,212.918189004057,[[13\, 1]\, [23\, 1]]
69/61,213.3445430583392,4209,1081.503283822054,[[3\, 1]\, [23\, 1]\, [61\, 1]]
43/38,214.0046895102149,817,404.2831006135224,[[19\, 1]\, [43\, 1]]
60/53,214.76416925438318,795,382.7032535284672,[[3\, 1]\, [5\, 1]\, [53\, 1]]
77/68,215.1884393334743,1309,724.2380865703193,[[7\, 1]\, [11\, 1]\, [17\, 1]]
17/15,216.686694770185,255,160.22272808813725,[[3\, 1]\, [5\, 1]\, [17\, 1]]
76/67,218.20598758297558,1273,516.4571563667685,[[19\, 1]\, [67\, 1]]
59/52,218.64399746489886,767,304.76039114223914,[[13\, 1]\, [59\, 1]]
42/37,219.43686857977252,777,382.8973590594999,[[3\, 1]\, [7\, 1]\, [37\, 1]]
67/59,220.13536931511752,3953,1020.5297024057509,[[59\, 1]\, [67\, 1]]
1163/1024,220.36245776786205,1163,457.2896191654459,[[1163\, 1]]
25/22,221.3094853649131,275,225.08748305308194,[[5\, 2]\, [11\, 1]]
58/51,222.66678378729176,1479,691.510631686304,[[3\, 1]\, [17\, 1]\, [29\, 1]]
33/29,223.69574907705766,957,401.47990780539965,[[3\, 1]\, [11\, 1]\, [29\, 1]]
74/65,224.50266312059426,2405,877.4577173433236,[[5\, 1]\, [13\, 1]\, [37\, 1]]
41/36,225.15240381092553,369,207.5213353623977,[[3\, 2]\, [41\, 1]]
49/43,226.13410729573238,2107,791.683581795048,[[7\, 2]\, [43\, 1]]
57/50,226.84058926802024,1425,683.1108781839661,[[3\, 1]\, [5\, 2]\, [19\, 1]]
65/57,227.37335863645538,3705,1295.2252903192627,[[3\, 1]\, [5\, 1]\, [13\, 1]\, [19\, 1]]
73/64,227.78947065602068,73,22.967128950501195,[[73\, 1]]
8/7,231.17409353087498,7,7.0,[[7\, 1]]
1171/1024,232.23043260145812,1171,273.29070237007863,[[1171\, 1]]
293/256,233.70822530669747,293,121.5752661904746,[[293\, 1]]
79/69,234.3075496787206,5451,1837.9422962331998,[[3\, 1]\, [23\, 1]\, [79\, 1]]
71/62,234.66097094136836,2201,720.3410383516133,[[31\, 1]\, [71\, 1]]
63/55,235.1042519703083,3465,1523.0566663466402,[[3\, 2]\, [5\, 1]\, [7\, 1]\, [11\, 1]]
55/48,235.676655364204,165,86.99892113146889,[[3\, 1]\, [5\, 1]\, [11\, 1]]
47/41,236.44421647146427,1927,438.64133950852624,[[41\, 1]\, [47\, 1]]
587/512,236.66003173206263,587,187.01210111072706,[[587\, 1]]
39/34,237.5272531342906,663,310.09609304633983,[[3\, 1]\, [13\, 1]\, [17\, 1]]
70/61,238.2548152584961,2135,718.0081939108929,[[5\, 1]\, [7\, 1]\, [61\, 1]]
31/27,239.170569868088,837,169.2314675182179,[[3\, 3]\, [31\, 1]]
54/47,240.35838058299757,1269,40.444332865506055,[[3\, 3]\, [47\, 1]]
77/67,240.8368202845547,5159,1973.7854426875933,[[7\, 1]\, [11\, 1]\, [67\, 1]]
23/20,241.9606334035805,115,64.48254119344605,[[5\, 1]\, [23\, 1]]
61/53,243.38025959962448,3233,799.3039165706609,[[53\, 1]\, [61\, 1]]
38/33,244.2400729021586,627,328.15959381748337,[[3\, 1]\, [11\, 1]\, [19\, 1]]
53/46,245.23019820742357,1219,454.86960975101266,[[23\, 1]\, [53\, 1]]
68/59,245.78375026619784,1003,378.358713371518,[[17\, 1]\, [59\, 1]]
1181/1024,246.95189927658868,1181,412.5329475310338,[[1181\, 1]]
15/13,247.7410529609115,195,121.70248986459272,[[3\, 1]\, [5\, 1]\, [13\, 1]]
67/58,249.72983439624034,1943,526.594652233491,[[29\, 1]\, [67\, 1]]
52/45,250.30394617370078,585,310.69400047029364,[[3\, 2]\, [5\, 1]\, [13\, 1]]
37/32,251.34403875473973,37,28.393401909147553,[[37\, 1]]
59/51,252.26124886841498,3009,751.1771889268556,[[3\, 1]\, [17\, 1]\, [59\, 1]]
